date	value	lower_ci	upper_ci	incidence	scenario
2021-04-30	19139817	17944512	20368560	NA	Informed
2021-05-01	19488822	18053024	20977048	349005	Informed
2021-05-02	19841629	18172548	21586383	352807	Informed
2021-05-03	20199590	18300073	22188405	357961	Informed
2021-05-04	20559435	18428984	22805558	359845	Informed
2021-05-05	20922047	18555304	23421305	362612	Informed
2021-05-06	21287938	18696179	24035888	365891	Informed
2021-05-07	21654433	18830331	24667645	366495	Informed
2021-05-08	22022229	18970414	25301897	367796	Informed
2021-05-09	22388215	19105539	25935551	365986	Informed
2021-05-10	22756282	19241943	26575614	368067	Informed
2021-05-11	23122647	19384694	27202250	366365	Informed
2021-05-12	23487737	19512113	27841398	365090	Informed
2021-05-13	23850777	19649698	28477966	363040	Informed
2021-05-14	24211986	19782431	29119300	361209	Informed
2021-05-15	24570095	19889835	29753501	358109	Informed
2021-05-16	24924344	20022576	30378629	354249	Informed
2021-05-17	25276491	20159046	31002902	352147	Informed
2021-05-18	25624388	20270946	31632019	347897	Informed
2021-05-19	25967046	20378529	32233200	342658	Informed
2021-05-20	26305990	20486858	32852326	338944	Informed
2021-05-21	26639236	20608632	33440061	333246	Informed
2021-05-22	26969199	20721090	34054956	329963	Informed
2021-05-23	27293361	20832962	34634048	324162	Informed
2021-05-24	27612836	20947200	35221408	319475	Informed
2021-05-25	27925897	21042736	35808268	313061	Informed
2021-05-26	28234731	21155753	36364981	308834	Informed
2021-05-27	28537063	21268332	36888664	302332	Informed
2021-05-28	28833169	21363342	37456017	296106	Informed
2021-05-29	29122388	21467275	37992216	289219	Informed
2021-05-30	29406568	21560238	38518235	284180	Informed
2021-05-31	29685117	21673782	39020781	278549	Informed
2021-06-01	29956921	21772442	39545497	271804	Informed
2021-06-02	30221531	21875829	40040233	264610	Informed
2021-06-03	30480576	21992215	40525499	259045	Informed
2021-06-04	30735013	22082228	41014771	254437	Informed
2021-06-05	30982103	22185228	41454065	247090	Informed
2021-06-06	31223726	22284823	41915984	241623	Informed
2021-06-07	31458625	22390554	42360773	234899	Informed
2021-06-08	31689129	22490751	42828258	230504	Informed
2021-06-09	31913562	22591520	43237881	224433	Informed
2021-06-10	32132908	22692680	43691104	219346	Informed
2021-06-11	32345724	22785913	44088303	212816	Informed
2021-06-12	32553022	22867495	44472234	207298	Informed
2021-06-13	32755291	22986802	44888197	202269	Informed
2021-06-14	32952569	23099103	45257814	197278	Informed
2021-06-15	33144300	23190287	45664002	191731	Informed
2021-06-16	33332359	23297731	46017703	188059	Informed
2021-06-17	33517410	23382485	46394363	185051	Informed
2021-06-18	33697268	23496646	46747939	179858	Informed
2021-06-19	33875561	23575807	47087387	178293	Informed
2021-06-20	34048475	23695873	47435282	172914	Informed
2021-06-21	34218546	23780337	47781492	170071	Informed
2021-06-22	34386900	23881765	48115161	168354	Informed
2021-06-23	34550137	24002964	48439776	163237	Informed
2021-06-24	34711702	24107988	48756899	161565	Informed
2021-06-25	34871649	24188927	49087673	159947	Informed
2021-06-26	35027713	24287460	49394385	156064	Informed
2021-06-27	35180011	24372711	49721280	152298	Informed
2021-06-28	35329011	24487808	50044138	149000	Informed
2021-06-29	35475570	24558304	50346220	146559	Informed
2021-06-30	35620790	24640370	50654959	145220	Informed
2021-07-01	35763819	24749192	50944791	143029	Informed
2021-07-02	35902375	24818822	51244777	138556	Informed
2021-07-03	36039785	24930828	51545142	137410	Informed
2021-07-04	36174498	25009496	51811565	134713	Informed
2021-07-05	36304713	25104884	52093382	130215	Informed
2021-07-06	36433349	25184116	52370887	128636	Informed
2021-07-07	36560997	25271441	52677914	127648	Informed
2021-07-08	36685185	25333577	52930235	124188	Informed
2021-07-09	36806937	25412863	53211503	121752	Informed
2021-07-10	36925859	25502403	53461601	118922	Informed
2021-07-11	37044083	25561608	53780023	118224	Informed
2021-07-12	37159686	25620951	54028584	115603	Informed
2021-07-13	37274337	25709283	54279074	114651	Informed
2021-07-14	37386970	25761683	54553402	112633	Informed
2021-07-15	37497832	25832608	54774828	110862	Informed
2021-07-16	37606328	25891593	55057729	108496	Informed
2021-07-17	37713556	25951040	55289926	107228	Informed
