date	value	lower_ci	upper_ci	incidence	scenario
2021-04-15	14177388	13208617	15185648	NA	Informed
2021-04-16	14296542	13154520	15495425	119154	Informed
2021-04-17	14416167	13113224	15796726	119625	Informed
2021-04-18	14535610	13080870	16095204	119443	Informed
2021-04-19	14656646	13061281	16382410	121036	Informed
2021-04-20	14778475	13040771	16681361	121829	Informed
2021-04-21	14899394	13024681	16984054	120919	Informed
2021-04-22	15020882	13012350	17272679	121488	Informed
2021-04-23	15141364	12998256	17561469	120482	Informed
2021-04-24	15262325	12981723	17854565	120961	Informed
2021-04-25	15383039	12971104	18163082	120714	Informed
2021-04-26	15502726	12961459	18460528	119687	Informed
2021-04-27	15622879	12956775	18743593	120153	Informed
2021-04-28	15742556	12957532	19036210	119677	Informed
2021-04-29	15860751	12943237	19340003	118195	Informed
2021-04-30	15977659	12931337	19624549	116908	Informed
2021-05-01	16093387	12936804	19908834	115728	Informed
2021-05-02	16209229	12930695	20203337	115842	Informed
2021-05-03	16322852	12929235	20490723	113623	Informed
2021-05-04	16434823	12920581	20771246	111971	Informed
2021-05-05	16545301	12909399	21050383	110478	Informed
2021-05-06	16654165	12894204	21326354	108864	Informed
2021-05-07	16763251	12900455	21604920	109086	Informed
2021-05-08	16869521	12890936	21874395	106270	Informed
2021-05-09	16973860	12882864	22135510	104339	Informed
2021-05-10	17076904	12871949	22387046	103044	Informed
2021-05-11	17177908	12866652	22638688	101004	Informed
2021-05-12	17277839	12856291	22889118	99931	Informed
2021-05-13	17375944	12849302	23157827	98105	Informed
2021-05-14	17472787	12844535	23406529	96843	Informed
2021-05-15	17566971	12830086	23649656	94184	Informed
2021-05-16	17659833	12835956	23893707	92862	Informed
2021-05-17	17751697	12825941	24125122	91864	Informed
2021-05-18	17841273	12820241	24357715	89576	Informed
2021-05-19	17929022	12825018	24570244	87749	Informed
2021-05-20	18015514	12818429	24799384	86492	Informed
2021-05-21	18100431	12823505	25007905	84917	Informed
2021-05-22	18183228	12816540	25249753	82797	Informed
2021-05-23	18265406	12813870	25452637	82178	Informed
2021-05-24	18345631	12819311	25673920	80225	Informed
2021-05-25	18424925	12810228	25866999	79294	Informed
2021-05-26	18502025	12802296	26062544	77100	Informed
2021-05-27	18577108	12809842	26271565	75083	Informed
2021-05-28	18651371	12804630	26457889	74263	Informed
2021-05-29	18724859	12808049	26659681	73488	Informed
2021-05-30	18796346	12811595	26827049	71487	Informed
2021-05-31	18866816	12823307	27018267	70470	Informed
2021-06-01	18936159	12820705	27194524	69343	Informed
2021-06-02	19005423	12820750	27368825	69264	Informed
2021-06-03	19071441	12831821	27556034	66018	Informed
2021-06-04	19138440	12840487	27745873	66999	Informed
2021-06-05	19203856	12848634	27935540	65416	Informed
2021-06-06	19269795	12850436	28086756	65939	Informed
2021-06-07	19333737	12858390	28247100	63942	Informed
2021-06-08	19397693	12864196	28436597	63956	Informed
2021-06-09	19460998	12882729	28618305	63305	Informed
2021-06-10	19523686	12896032	28772701	62688	Informed
2021-06-11	19585325	12902829	28934140	61639	Informed
2021-06-12	19647077	12911116	29108653	61752	Informed
2021-06-13	19706619	12913380	29275873	59542	Informed
2021-06-14	19765757	12927245	29438404	59138	Informed
2021-06-15	19825967	12939272	29614259	60210	Informed
2021-06-16	19884358	12953529	29776750	58391	Informed
2021-06-17	19941060	12954139	29927477	56702	Informed
2021-06-18	19998641	12956945	30078796	57581	Informed
2021-06-19	20055129	12979043	30241202	56488	Informed
2021-06-20	20110241	12998789	30407471	55112	Informed
2021-06-21	20166540	13010744	30550744	56299	Informed
2021-06-22	20220769	13021310	30711045	54229	Informed
2021-06-23	20274755	13037716	30886608	53986	Informed
2021-06-24	20328499	13051466	31028455	53744	Informed
2021-06-25	20381410	13068863	31193495	52911	Informed
2021-06-26	20434871	13071973	31343917	53461	Informed
2021-06-27	20488302	13093262	31498527	53431	Informed
2021-06-28	20540089	13100207	31655808	51787	Informed
2021-06-29	20591871	13112555	31819843	51782	Informed
2021-06-30	20643380	13136160	31987983	51509	Informed
2021-07-01	20694661	13137248	32148912	51281	Informed
2021-07-02	20745463	13156513	32325070	50802	Informed
2021-07-03	20795178	13166054	32460553	49715	Informed
2021-07-04	20844118	13166824	32598720	48940	Informed
2021-07-05	20892505	13168487	32770739	48387	Informed
2021-07-06	20941592	13187540	32936093	49087	Informed
2021-07-07	20991109	13211084	33098808	49517	Informed
2021-07-08	21038127	13226290	33233886	47018	Informed
2021-07-09	21085813	13219343	33376191	47686	Informed
2021-07-10	21133780	13239410	33574084	47967	Informed
