date	value	lower_ci	upper_ci	incidence	scenario
2021-08-27	177044742	13294233	1079593671	2261310	Informed
2021-08-28	179303152	13301622	1088693791	2258410	Informed
2021-08-29	181542963	13242822	1098476851	2239811	Informed
2021-08-30	183791338	13226433	1107727894	2248375	Informed
2021-08-31	186028111	13270597	1116915336	2236773	Informed
2021-09-01	188262041	13229989	1125508751	2233930	Informed
2021-09-02	190491977	13157943	1132873965	2229936	Informed
2021-09-03	192706541	13137049	1141550719	2214564	Informed
2021-09-04	194918119	13108418	1149296683	2211578	Informed
2021-09-05	197105212	13083797	1156912096	2187093	Informed
2021-09-06	199300810	13061594	1164803602	2195598	Informed
2021-09-07	201487721	13056731	1172633445	2186911	Informed
2021-09-08	203665652	13058125	1180037630	2177931	Informed
2021-09-09	205834287	13003996	1186565917	2168635	Informed
2021-09-10	207994971	13016809	1193142714	2160684	Informed
2021-09-11	210143716	12980604	1200194450	2148745	Informed
2021-09-12	212278965	12913238	1206355178	2135249	Informed
2021-09-13	214401393	12929947	1212760011	2122428	Informed
2021-09-14	216519987	12917577	1218944376	2118594	Informed
2021-09-15	218628734	12841906	1224880085	2108747	Informed
2021-09-16	220732257	12847986	1230925411	2103523	Informed
2021-09-17	222834849	12782813	1235541785	2102592	Informed
2021-09-18	224919597	12769998	1241387471	2084748	Informed
2021-09-19	226992150	12731551	1245958987	2072553	Informed
2021-09-20	229055280	12702489	1251810894	2063130	Informed
2021-09-21	231107405	12734201	1257052096	2052125	Informed
2021-09-22	233161891	12663522	1262690523	2054486	Informed
2021-09-23	235203419	12666801	1267390052	2041528	Informed
2021-09-24	237232675	12662352	1272287899	2029256	Informed
2021-09-25	239250702	12599250	1277259032	2018027	Informed
2021-09-26	241254834	12597721	1281043954	2004132	Informed
2021-09-27	243251432	12537954	1285484795	1996598	Informed
2021-09-28	245237540	12500124	1289900508	1986108	Informed
2021-09-29	247222526	12483427	1293969452	1984986	Informed
2021-09-30	249184591	12442550	1298002447	1962065	Informed
2021-10-01	251136549	12401031	1302090225	1951958	Informed
2021-10-02	253074443	12460992	1305587689	1937894	Informed
2021-10-03	254997742	12401575	1309794905	1923299	Informed
2021-10-04	256919284	12344226	1313260888	1921542	Informed
2021-10-05	258826392	12315965	1316483605	1907108	Informed
2021-10-06	260719241	12331033	1319225132	1892849	Informed
2021-10-07	262596794	12297568	1322048174	1877553	Informed
2021-10-08	264470349	12259150	1324991756	1873555	Informed
2021-10-09	266333925	12257995	1328348699	1863576	Informed
2021-10-10	268191147	12283060	1331648823	1857222	Informed
2021-10-11	270034090	12200399	1334323386	1842943	Informed
2021-10-12	271867198	12141470	1337424476	1833108	Informed
2021-10-13	273692368	12078700	1340726370	1825170	Informed
2021-10-14	275509704	12109003	1343943641	1817336	Informed
2021-10-15	277312993	12071821	1346987697	1803289	Informed
2021-10-16	279106502	12030912	1349591015	1793509	Informed
2021-10-17	280887845	12007759	1352269504	1781343	Informed
2021-10-18	282646749	11971468	1354778888	1758904	Informed
2021-10-19	284394687	11951661	1357193805	1747938	Informed
2021-10-20	286145668	11861503	1359603663	1750981	Informed
2021-10-21	287870846	11900403	1361818637	1725178	Informed
2021-10-22	289588127	11854843	1364236298	1717281	Informed
2021-10-23	291303224	11799247	1366457191	1715097	Informed
2021-10-24	293000185	11773708	1368637578	1696961	Informed
2021-10-25	294694790	11826979	1370891838	1694605	Informed
2021-10-26	296384498	11731506	1373350886	1689708	Informed
2021-10-27	298051994	11716069	1375521058	1667496	Informed
2021-10-28	299709799	11712345	1377864668	1657805	Informed
2021-10-29	301355743	11669397	1380132419	1645944	Informed
2021-10-30	302984286	11641633	1382340203	1628543	Informed
2021-10-31	304615084	11603678	1384400601	1630798	Informed
2021-11-01	306237265	11616396	1386382866	1622181	Informed
2021-11-02	307841382	11541328	1387910305	1604117	Informed
2021-11-03	309440332	11582810	1389734979	1598950	Informed
2021-11-04	311031654	11514609	1392102781	1591322	Informed
2021-11-05	312612325	11559363	1392629740	1580671	Informed
2021-11-06	314182063	11536369	1395241726	1569738	Informed
2021-11-07	315729740	11507232	1396507921	1547677	Informed
2021-11-08	317276792	11424773	1398432189	1547052	Informed
2021-11-09	318815838	11416352	1400098800	1539046	Informed
2021-11-10	320354515	11423298	1401515786	1538677	Informed
2021-11-11	321863309	11384385	1403998418	1508794	Informed
2021-11-12	323371061	11367000	1404879610	1507752	Informed
2021-11-13	324872082	11371148	1407262112	1501021	Informed
2021-11-14	326364344	11287739	1409385045	1492262	Informed
2021-11-15	327839324	11270718	1410740202	1474980	Informed
2021-11-16	329303732	11271062	1411698952	1464408	Informed
2021-11-17	330749627	11229744	1412750032	1445895	Informed
2021-11-18	332188345	11172863	1414305096	1438718	Informed
2021-11-19	333620190	11235842	1415660149	1431845	Informed
2021-11-20	335051942	11171807	1417278231	1431752	Informed
2021-11-21	336464978	11140504	1418081059	1413036	Informed
2021-11-22	337870547	11117869	1419426961	1405569	Informed
2021-11-23	339266680	11060393	1420846824	1396133	Informed
2021-11-24	340657414	11076710	1421730086	1390734	Informed
2021-11-25	342041646	11002325	1422809782	1384232	Informed
2021-11-26	343420038	10983255	1424110834	1378392	Informed
2021-11-27	344787736	10982297	1424754353	1367698	Informed
2021-11-28	346147643	10932728	1426164032	1359907	Informed
2021-11-29	347501699	10862385	1427528158	1354056	Informed
2021-11-30	348839598	10823822	1428818763	1337899	Informed
