date	value	lower_ci	upper_ci	incidence	scenario
2021-03-30	12114953	11303048	12958850	NA	Informed
2021-03-31	12140592	11197937	13127934	25639	Informed
2021-04-01	12166074	11105956	13275535	25482	Informed
2021-04-02	12190598	11031525	13414695	24524	Informed
2021-04-03	12214267	10960302	13551811	23669	Informed
2021-04-04	12237973	10896809	13672110	23706	Informed
2021-04-05	12261544	10835839	13801943	23571	Informed
2021-04-06	12284515	10773496	13915734	22971	Informed
2021-04-07	12306964	10726725	14032501	22449	Informed
2021-04-08	12329038	10680477	14141857	22074	Informed
2021-04-09	12351177	10624114	14246867	22139	Informed
2021-04-10	12372772	10581266	14361099	21595	Informed
2021-04-11	12394351	10537977	14464881	21579	Informed
2021-04-12	12414843	10501451	14557841	20492	Informed
2021-04-13	12434695	10455450	14654737	19852	Informed
2021-04-14	12454332	10424310	14755822	19637	Informed
2021-04-15	12473545	10377766	14845075	19213	Informed
2021-04-16	12492461	10342476	14936288	18916	Informed
2021-04-17	12510504	10302159	15024034	18043	Informed
2021-04-18	12528719	10259238	15118654	18215	Informed
2021-04-19	12546413	10238156	15198477	17694	Informed
2021-04-20	12563448	10205730	15290482	17035	Informed
2021-04-21	12580702	10166907	15371101	17254	Informed
2021-04-22	12596728	10140161	15444457	16026	Informed
2021-04-23	12612589	10109925	15525976	15861	Informed
2021-04-24	12628204	10081584	15599908	15615	Informed
2021-04-25	12642583	10046119	15683789	14379	Informed
2021-04-26	12658094	10012719	15761217	15511	Informed
2021-04-27	12672002	9991223	15830796	13908	Informed
2021-04-28	12686498	9968828	15902568	14496	Informed
2021-04-29	12699939	9941634	15980321	13441	Informed
2021-04-30	12713585	9913541	16043917	13646	Informed
2021-05-01	12726301	9892255	16118774	12716	Informed
2021-05-02	12738869	9862484	16176002	12568	Informed
2021-05-03	12751099	9828382	16245055	12230	Informed
2021-05-04	12762592	9806326	16316982	11493	Informed
2021-05-05	12774112	9788629	16374785	11520	Informed
2021-05-06	12785142	9766173	16425389	11030	Informed
2021-05-07	12796451	9748982	16509514	11309	Informed
2021-05-08	12807410	9724070	16551081	10959	Informed
2021-05-09	12817852	9708002	16608799	10442	Informed
2021-05-10	12827587	9684538	16667488	9735	Informed
2021-05-11	12837237	9661745	16723330	9650	Informed
2021-05-12	12847173	9639478	16779050	9936	Informed
2021-05-13	12856907	9620229	16833454	9734	Informed
2021-05-14	12866301	9593023	16874072	9394	Informed
2021-05-15	12875807	9579486	16941119	9506	Informed
2021-05-16	12884756	9557257	16993467	8949	Informed
2021-05-17	12894321	9539123	17047102	9565	Informed
2021-05-18	12902784	9527997	17091410	8463	Informed
2021-05-19	12911232	9502772	17135381	8448	Informed
2021-05-20	12919644	9486856	17187301	8412	Informed
2021-05-21	12927886	9461446	17239191	8242	Informed
2021-05-22	12935810	9457766	17286628	7924	Informed
2021-05-23	12943956	9445384	17328644	8146	Informed
2021-05-24	12951759	9427685	17378540	7803	Informed
2021-05-25	12959687	9414700	17426487	7928	Informed
2021-05-26	12968290	9401481	17481264	8603	Informed
2021-05-27	12976469	9382391	17521555	8179	Informed
2021-05-28	12983827	9369176	17558720	7358	Informed
2021-05-29	12991751	9353206	17598184	7924	Informed
2021-05-30	12998745	9342625	17642564	6994	Informed
2021-05-31	13006387	9324166	17692325	7642	Informed
2021-06-01	13013941	9306730	17737775	7554	Informed
2021-06-02	13020386	9293040	17780527	6445	Informed
2021-06-03	13027178	9276981	17818911	6792	Informed
2021-06-04	13033414	9272006	17857731	6236	Informed
2021-06-05	13040188	9251972	17905292	6774	Informed
2021-06-06	13046525	9238338	17942587	6337	Informed
2021-06-07	13052672	9230300	17976015	6147	Informed
2021-06-08	13058991	9211980	18018542	6319	Informed
2021-06-09	13065169	9194309	18059860	6178	Informed
2021-06-10	13071636	9186457	18100611	6467	Informed
2021-06-11	13077225	9166730	18138340	5589	Informed
2021-06-12	13083737	9144324	18181164	6512	Informed
2021-06-13	13089112	9137749	18212267	5375	Informed
2021-06-14	13094417	9123883	18254270	5305	Informed
2021-06-15	13099632	9116360	18284864	5215	Informed
2021-06-16	13106071	9103756	18330758	6439	Informed
2021-06-17	13112159	9090234	18383152	6088	Informed
2021-06-18	13117562	9072063	18413612	5403	Informed
2021-06-19	13122563	9054513	18455359	5001	Informed
2021-06-20	13128361	9035105	18503118	5798	Informed
2021-06-21	13134465	9021339	18531392	6104	Informed
2021-06-22	13139760	9015623	18565138	5295	Informed
2021-06-23	13145800	9004864	18595578	6040	Informed
2021-06-24	13151240	8995973	18643473	5440	Informed
2021-06-25	13156434	8979622	18673799	5194	Informed
2021-06-26	13161015	8960228	18706374	4581	Informed
2021-06-27	13166306	8950559	18743867	5291	Informed
2021-06-28	13171641	8938791	18795998	5335	Informed
2021-06-29	13177852	8919659	18818862	6211	Informed
2021-06-30	13182949	8897934	18851032	5097	Informed
2021-07-01	13188119	8894927	18890727	5170	Informed
2021-07-02	13193646	8874383	18942354	5527	Informed
2021-07-03	13197971	8867026	18975211	4325	Informed
2021-07-04	13201618	8855151	19008546	3647	Informed
2021-07-05	13206651	8841542	19026273	5033	Informed
2021-07-06	13210894	8819500	19070538	4243	Informed
2021-07-07	13215608	8819536	19091440	4714	Informed
2021-07-08	13219914	8796725	19139638	4306	Informed
2021-07-09	13225438	8785795	19162323	5524	Informed
2021-07-10	13229750	8778271	19205318	4312	Informed
2021-07-11	13234793	8765115	19242175	5043	Informed
2021-07-12	13238270	8760964	19280881	3477	Informed
2021-07-13	13243098	8735185	19306234	4828	Informed
2021-07-14	13247088	8725083	19334789	3990	Informed
2021-07-15	13251121	8710689	19364815	4033	Informed
2021-07-16	13255427	8705415	19401919	4306	Informed
2021-07-17	13259847	8691897	19431042	4420	Informed
2021-07-18	13263253	8676732	19468190	3406	Informed
2021-07-19	13267252	8666662	19484929	3999	Informed
2021-07-20	13271595	8651765	19535334	4343	Informed
2021-07-21	13276558	8634274	19573072	4963	Informed
2021-07-22	13280887	8624048	19593736	4329	Informed
2021-07-23	13285168	8616930	19614312	4281	Informed
2021-07-24	13289830	8614841	19666627	4662	Informed
2021-07-25	13294284	8591939	19690865	4454	Informed
2021-07-26	13298283	8573819	19730270	3999	Informed
